Datum,Bundesland,Bundesland_Id,Altersgruppe,7T_Hospitalisierung_Faelle,7T_Hospitalisierung_Inzidenz
2021-10-24,Bundesgebiet,00,60-79,1435,7.9
2021-10-24,Bundesgebiet,00,80+,1308,22.03
2021-10-24,Schleswig-Holstein,01,00-04,3,2.32
2021-10-24,Schleswig-Holstein,01,00+,94,3.23
2021-10-24,Schleswig-Holstein,01,05-14,6,2.3
2021-10-24,Schleswig-Holstein,01,15-34,15,2.38
2021-10-24,Schleswig-Holstein,01,35-59,28,2.78
2021-10-24,Schleswig-Holstein,01,60-79,20,3.02
2021-10-24,Schleswig-Holstein,01,80+,22,9.99
2021-10-24,Hamburg,02,00-04,1,1.01
2021-10-24,Hamburg,02,00+,69,3.72
2021-10-24,Hamburg,02,05-14,2,1.2
2021-10-24,Hamburg,02,15-34,7,1.42
2021-10-24,Hamburg,02,35-59,15,2.29
2021-10-24,Hamburg,02,60-79,18,5.52
2021-10-24,Hamburg,02,80+,26,23.1
2021-10-24,Niedersachsen,03,00-04,0,0
2021-10-24,Niedersachsen,03,00+,207,2.59
2021-10-24,Niedersachsen,03,05-14,2,0.27
2021-10-24,Niedersachsen,03,15-34,22,1.21
2021-10-24,Niedersachsen,03,35-59,65,2.38
2021-10-24,Niedersachsen,03,60-79,57,3.22
2021-10-24,Niedersachsen,03,80+,61,10.51
2021-10-24,Bremen,04,00-04,1,2.94
2021-10-24,Bremen,04,00+,39,5.73
2021-10-24,Bremen,04,05-14,3,4.99
2021-10-24,Bremen,04,15-34,10,5.78
2021-10-24,Bremen,04,35-59,6,2.66
2021-10-24,Bremen,04,60-79,16,11.41
2021-10-24,Bremen,04,80+,3,6.33
2021-10-24,Nordrhein-Westfalen,05,00-04,19,2.18
2021-10-24,Nordrhein-Westfalen,05,00+,849,4.74
2021-10-24,Nordrhein-Westfalen,05,05-14,9,0.55
2021-10-24,Nordrhein-Westfalen,05,15-34,103,2.46
2021-10-24,Nordrhein-Westfalen,05,35-59,217,3.53
2021-10-24,Nordrhein-Westfalen,05,60-79,278,7.27
2021-10-24,Nordrhein-Westfalen,05,80+,223,17.66
2021-10-24,Hessen,06,00-04,8,2.62
2021-10-24,Hessen,06,00+,280,4.45
2021-10-24,Hessen,06,05-14,6,1.04
2021-10-24,Hessen,06,15-34,43,2.92
2021-10-24,Hessen,06,35-59,76,3.46
2021-10-24,Hessen,06,60-79,73,5.53
2021-10-24,Hessen,06,80+,73,17.3
2021-10-24,Rheinland-Pfalz,07,00-04,6,3.09
2021-10-24,Rheinland-Pfalz,07,00+,201,4.9
2021-10-24,Rheinland-Pfalz,07,05-14,1,0.27
2021-10-24,Rheinland-Pfalz,07,15-34,26,2.83
2021-10-24,Rheinland-Pfalz,07,35-59,65,4.63
2021-10-24,Rheinland-Pfalz,07,60-79,60,6.49
2021-10-24,Rheinland-Pfalz,07,80+,43,14.65
2021-10-24,Baden-Württemberg,08,00-04,17,3.1
2021-10-24,Baden-Württemberg,08,00+,757,6.82
2021-10-24,Baden-Württemberg,08,05-14,10,0.98
2021-10-24,Baden-Württemberg,08,15-34,71,2.66
2021-10-24,Baden-Württemberg,08,35-59,195,5.1
2021-10-24,Baden-Württemberg,08,60-79,252,11.02
2021-10-24,Baden-Württemberg,08,80+,212,28.19
2021-10-24,Bayern,09,00-04,18,2.79
2021-10-24,Bayern,09,00+,901,6.86
2021-10-24,Bayern,09,05-14,8,0.68
2021-10-24,Bayern,09,15-34,97,3.13
2021-10-24,Bayern,09,35-59,244,5.3
2021-10-24,Bayern,09,60-79,265,9.65
2021-10-24,Bayern,09,80+,269,30.86
2021-10-24,Saarland,10,00-04,1,2.42
2021-10-24,Saarland,10,00+,21,2.13
2021-10-24,Saarland,10,05-14,0,0
2021-10-24,Saarland,10,15-34,2,0.94
2021-10-24,Saarland,10,35-59,6,1.82
2021-10-24,Saarland,10,60-79,6,2.47
2021-10-24,Saarland,10,80+,6,7.68
2021-10-24,Berlin,11,00-04,2,1.05
2021-10-24,Berlin,11,00+,204,5.57
2021-10-24,Berlin,11,05-14,2,0.6
2021-10-24,Berlin,11,15-34,23,2.42
2021-10-24,Berlin,11,35-59,43,3.37
2021-10-24,Berlin,11,60-79,82,11.81
2021-10-24,Berlin,11,80+,52,23.5
2021-10-24,Brandenburg,12,00-04,3,2.77
2021-10-24,Brandenburg,12,00+,115,4.54
2021-10-24,Brandenburg,12,05-14,0,0
2021-10-24,Brandenburg,12,15-34,10,2.29
2021-10-24,Brandenburg,12,35-59,32,3.52
2021-10-24,Brandenburg,12,60-79,37,5.79
2021-10-24,Brandenburg,12,80+,33,15.81
2021-10-24,Mecklenburg-Vorpommern,13,00-04,0,0
2021-10-24,Mecklenburg-Vorpommern,13,00+,60,3.72
2021-10-24,Mecklenburg-Vorpommern,13,05-14,1,0.71
2021-10-24,Mecklenburg-Vorpommern,13,15-34,4,1.35
2021-10-24,Mecklenburg-Vorpommern,13,35-59,14,2.53
2021-10-24,Mecklenburg-Vorpommern,13,60-79,20,4.75
2021-10-24,Mecklenburg-Vorpommern,13,80+,21,15.74
2021-10-24,Sachsen,14,00-04,1,0.55
2021-10-24,Sachsen,14,00+,322,7.94
2021-10-24,Sachsen,14,05-14,2,0.55
2021-10-24,Sachsen,14,15-34,22,2.8
2021-10-24,Sachsen,14,35-59,62,4.59
2021-10-24,Sachsen,14,60-79,106,10.48
2021-10-24,Sachsen,14,80+,129,35.64
2021-10-24,Sachsen-Anhalt,15,00-04,1,1.14
2021-10-24,Sachsen-Anhalt,15,00+,101,4.63
2021-10-24,Sachsen-Anhalt,15,05-14,4,2.19
2021-10-24,Sachsen-Anhalt,15,15-34,7,1.78
2021-10-24,Sachsen-Anhalt,15,35-59,21,2.83
2021-10-24,Sachsen-Anhalt,15,60-79,38,6.5
2021-10-24,Sachsen-Anhalt,15,80+,30,15.68
2021-10-24,Thüringen,16,00-04,4,4.56
2021-10-24,Thüringen,16,00+,291,13.72
2021-10-24,Thüringen,16,05-14,0,0
2021-10-24,Thüringen,16,15-34,18,4.65
2021-10-24,Thüringen,16,35-59,57,7.89
2021-10-24,Thüringen,16,60-79,107,19.13
2021-10-24,Thüringen,16,80+,105,58.6
2021-10-23,Bundesgebiet,00,00-04,75,1.89
2021-10-23,Bundesgebiet,00,00+,4318,5.19
2021-10-23,Bundesgebiet,00,05-14,57,0.76
2021-10-23,Bundesgebiet,00,15-34,469,2.48
2021-10-23,Bundesgebiet,00,35-59,1110,3.87
2021-10-23,Bundesgebiet,00,60-79,1363,7.51
2021-10-23,Bundesgebiet,00,80+,1243,20.94
2021-10-23,Schleswig-Holstein,01,00-04,3,2.32
2021-10-23,Schleswig-Holstein,01,00+,90,3.09
2021-10-23,Schleswig-Holstein,01,05-14,7,2.68
2021-10-23,Schleswig-Holstein,01,15-34,14,2.22
2021-10-23,Schleswig-Holstein,01,35-59,26,2.58
2021-10-23,Schleswig-Holstein,01,60-79,20,3.02
2021-10-23,Schleswig-Holstein,01,80+,20,9.08
2021-10-23,Hamburg,02,00-04,2,2.01
2021-10-23,Hamburg,02,00+,69,3.72
2021-10-23,Hamburg,02,05-14,2,1.2
2021-10-23,Hamburg,02,15-34,10,2.03
2021-10-23,Hamburg,02,35-59,17,2.6
2021-10-23,Hamburg,02,60-79,15,4.6
2021-10-23,Hamburg,02,80+,23,20.44
2021-10-23,Niedersachsen,03,00-04,0,0
2021-10-23,Niedersachsen,03,00+,201,2.51
2021-10-23,Niedersachsen,03,05-14,1,0.14
2021-10-23,Niedersachsen,03,15-34,26,1.43
2021-10-23,Niedersachsen,03,35-59,64,2.34
2021-10-23,Niedersachsen,03,60-79,53,2.99
2021-10-23,Niedersachsen,03,80+,57,9.82
2021-10-23,Bremen,04,00-04,1,2.94
2021-10-23,Bremen,04,00+,37,5.44
2021-10-23,Bremen,04,05-14,3,4.99
2021-10-23,Bremen,04,15-34,8,4.62
2021-10-23,Bremen,04,35-59,7,3.11
2021-10-23,Bremen,04,60-79,16,11.41
2021-10-23,Bremen,04,80+,2,4.22
2021-10-23,Nordrhein-Westfalen,05,00-04,17,1.95
2021-10-23,Nordrhein-Westfalen,05,00+,820,4.57
2021-10-23,Nordrhein-Westfalen,05,05-14,10,0.61
2021-10-23,Nordrhein-Westfalen,05,15-34,107,2.56
2021-10-23,Nordrhein-Westfalen,05,35-59,203,3.31
2021-10-23,Nordrhein-Westfalen,05,60-79,258,6.75
2021-10-23,Nordrhein-Westfalen,05,80+,225,17.81
2021-10-23,Hessen,06,00-04,5,1.64
2021-10-23,Hessen,06,00+,267,4.24
2021-10-23,Hessen,06,05-14,6,1.04
2021-10-23,Hessen,06,15-34,37,2.51
2021-10-23,Hessen,06,35-59,73,3.33
2021-10-23,Hessen,06,60-79,74,5.6
2021-10-23,Hessen,06,80+,71,16.82
2021-10-23,Rheinland-Pfalz,07,00-04,6,3.09
2021-10-23,Rheinland-Pfalz,07,00+,191,4.66
2021-10-23,Rheinland-Pfalz,07,05-14,1,0.27
2021-10-23,Rheinland-Pfalz,07,15-34,26,2.83
2021-10-23,Rheinland-Pfalz,07,35-59,63,4.49
2021-10-23,Rheinland-Pfalz,07,60-79,52,5.62
2021-10-23,Rheinland-Pfalz,07,80+,43,14.65
2021-10-23,Baden-Württemberg,08,00-04,14,2.55
2021-10-23,Baden-Württemberg,08,00+,709,6.39
2021-10-23,Baden-Württemberg,08,05-14,11,1.08
2021-10-23,Baden-Württemberg,08,15-34,67,2.51
2021-10-23,Baden-Württemberg,08,35-59,196,5.12
2021-10-23,Baden-Württemberg,08,60-79,229,10.02
2021-10-23,Baden-Württemberg,08,80+,192,25.53
2021-10-23,Bayern,09,00-04,15,2.32
2021-10-23,Bayern,09,00+,871,6.63
2021-10-23,Bayern,09,05-14,7,0.6
2021-10-23,Bayern,09,15-34,92,2.97
2021-10-23,Bayern,09,35-59,232,5.04
2021-10-23,Bayern,09,60-79,275,10.02
2021-10-23,Bayern,09,80+,250,28.68
2021-10-23,Saarland,10,00-04,0,0
2021-10-23,Saarland,10,00+,20,2.03
2021-10-23,Saarland,10,05-14,0,0
2021-10-23,Saarland,10,15-34,2,0.94
2021-10-23,Saarland,10,35-59,7,2.12
2021-10-23,Saarland,10,60-79,5,2.06
2021-10-23,Saarland,10,80+,6,7.68
2021-10-23,Berlin,11,00-04,2,1.05
2021-10-23,Berlin,11,00+,201,5.49
2021-10-23,Berlin,11,05-14,2,0.6
2021-10-23,Berlin,11,15-34,22,2.32
2021-10-23,Berlin,11,35-59,43,3.37
2021-10-23,Berlin,11,60-79,80,11.52
2021-10-23,Berlin,11,80+,52,23.5
2021-10-23,Brandenburg,12,00-04,3,2.77
2021-10-23,Brandenburg,12,00+,112,4.43
2021-10-23,Brandenburg,12,05-14,0,0
2021-10-23,Brandenburg,12,15-34,11,2.52
2021-10-23,Brandenburg,12,35-59,31,3.41
2021-10-23,Brandenburg,12,60-79,33,5.16
2021-10-23,Brandenburg,12,80+,34,16.29
2021-10-23,Mecklenburg-Vorpommern,13,00-04,0,0
2021-10-23,Mecklenburg-Vorpommern,13,00+,60,3.72
2021-10-23,Mecklenburg-Vorpommern,13,05-14,1,0.71
2021-10-23,Mecklenburg-Vorpommern,13,15-34,3,1.01
2021-10-23,Mecklenburg-Vorpommern,13,35-59,15,2.71
2021-10-23,Mecklenburg-Vorpommern,13,60-79,20,4.75
2021-10-23,Mecklenburg-Vorpommern,13,80+,21,15.74
2021-10-23,Sachsen,14,00-04,2,1.11
2021-10-23,Sachsen,14,00+,307,7.57
2021-10-23,Sachsen,14,05-14,2,0.55
2021-10-23,Sachsen,14,15-34,21,2.67
2021-10-23,Sachsen,14,35-59,62,4.59
2021-10-23,Sachsen,14,60-79,100,9.89
2021-10-23,Sachsen,14,80+,120,33.15
2021-10-23,Sachsen-Anhalt,15,00-04,1,1.14
2021-10-23,Sachsen-Anhalt,15,00+,91,4.17
2021-10-23,Sachsen-Anhalt,15,05-14,3,1.64
2021-10-23,Sachsen-Anhalt,15,15-34,6,1.53
2021-10-23,Sachsen-Anhalt,15,35-59,17,2.29
2021-10-23,Sachsen-Anhalt,15,60-79,35,5.99
2021-10-23,Sachsen-Anhalt,15,80+,29,15.16
2021-10-23,Thüringen,16,00-04,4,4.56
2021-10-23,Thüringen,16,00+,272,12.83
2021-10-23,Thüringen,16,05-14,1,0.54
2021-10-23,Thüringen,16,15-34,17,4.39
2021-10-23,Thüringen,16,35-59,54,7.47
2021-10-23,Thüringen,16,60-79,98,17.52
2021-10-23,Thüringen,16,80+,98,54.7
2021-10-22,Bundesgebiet,00,00-04,67,1.69
2021-10-22,Bundesgebiet,00,00+,4056,4.88
2021-10-22,Bundesgebiet,00,05-14,57,0.76
2021-10-22,Bundesgebiet,00,15-34,462,2.44
2021-10-22,Bundesgebiet,00,35-59,1046,3.65
2021-10-22,Bundesgebiet,00,60-79,1268,6.98
2021-10-22,Bundesgebiet,00,80+,1155,19.46
2021-10-22,Schleswig-Holstein,01,00-04,3,2.32
2021-10-22,Schleswig-Holstein,01,00+,85,2.92
2021-10-22,Schleswig-Holstein,01,05-14,7,2.68
2021-10-22,Schleswig-Holstein,01,15-34,13,2.07
2021-10-22,Schleswig-Holstein,01,35-59,21,2.08
2021-10-22,Schleswig-Holstein,01,60-79,20,3.02
2021-10-22,Schleswig-Holstein,01,80+,21,9.53
2021-10-22,Hamburg,02,00-04,2,2.01
2021-10-22,Hamburg,02,00+,70,3.78
2021-10-22,Hamburg,02,05-14,1,0.6
2021-10-22,Hamburg,02,15-34,13,2.64
2021-10-22,Hamburg,02,35-59,19,2.9
2021-10-22,Hamburg,02,60-79,16,4.91
2021-10-22,Hamburg,02,80+,19,16.88
2021-10-22,Niedersachsen,03,00-04,0,0
2021-10-22,Niedersachsen,03,00+,203,2.54
2021-10-22,Niedersachsen,03,05-14,1,0.14
2021-10-22,Niedersachsen,03,15-34,28,1.54
2021-10-22,Niedersachsen,03,35-59,71,2.6
2021-10-22,Niedersachsen,03,60-79,56,3.16
2021-10-22,Niedersachsen,03,80+,47,8.1
2021-10-22,Bremen,04,00-04,1,2.94
2021-10-22,Bremen,04,00+,35,5.15
2021-10-22,Bremen,04,05-14,2,3.33
2021-10-22,Bremen,04,15-34,6,3.47
2021-10-22,Bremen,04,35-59,7,3.11
2021-10-22,Bremen,04,60-79,17,12.13
2021-10-22,Bremen,04,80+,2,4.22
2021-10-22,Nordrhein-Westfalen,05,00-04,17,1.95
2021-10-22,Nordrhein-Westfalen,05,00+,763,4.26
2021-10-22,Nordrhein-Westfalen,05,05-14,9,0.55
2021-10-22,Nordrhein-Westfalen,05,15-34,101,2.41
2021-10-22,Nordrhein-Westfalen,05,35-59,196,3.19
2021-10-22,Nordrhein-Westfalen,05,60-79,223,5.83
2021-10-22,Nordrhein-Westfalen,05,80+,217,17.18
2021-10-22,Hessen,06,00-04,6,1.97
2021-10-22,Hessen,06,00+,245,3.89
2021-10-22,Hessen,06,05-14,6,1.04
2021-10-22,Hessen,06,15-34,33,2.24
2021-10-22,Hessen,06,35-59,72,3.28
2021-10-22,Hessen,06,60-79,66,5
2021-10-22,Hessen,06,80+,61,14.45
2021-10-22,Rheinland-Pfalz,07,00-04,5,2.57
2021-10-22,Rheinland-Pfalz,07,00+,168,4.1
2021-10-22,Rheinland-Pfalz,07,05-14,0,0
2021-10-22,Rheinland-Pfalz,07,15-34,23,2.5
2021-10-22,Rheinland-Pfalz,07,35-59,51,3.64
2021-10-22,Rheinland-Pfalz,07,60-79,53,5.73
2021-10-22,Rheinland-Pfalz,07,80+,36,12.27
2021-10-22,Baden-Württemberg,08,00-04,11,2.01
2021-10-22,Baden-Württemberg,08,00+,693,6.24
2021-10-22,Baden-Württemberg,08,05-14,10,0.98
2021-10-22,Baden-Württemberg,08,15-34,73,2.73
2021-10-22,Baden-Württemberg,08,35-59,185,4.84
2021-10-22,Baden-Württemberg,08,60-79,233,10.19
2021-10-22,Baden-Württemberg,08,80+,181,24.07
2021-10-22,Bayern,09,00-04,10,1.55
2021-10-22,Bayern,09,00+,818,6.23
2021-10-22,Bayern,09,05-14,9,0.77
2021-10-22,Bayern,09,15-34,94,3.03
2021-10-22,Bayern,09,35-59,210,4.56
2021-10-22,Bayern,09,60-79,254,9.25
2021-10-22,Bayern,09,80+,241,27.65
2021-10-22,Saarland,10,00-04,0,0
2021-10-22,Saarland,10,00+,23,2.34
2021-10-22,Saarland,10,05-14,0,0
2021-10-22,Saarland,10,15-34,3,1.42
2021-10-22,Saarland,10,35-59,6,1.82
2021-10-22,Saarland,10,60-79,7,2.88
2021-10-22,Saarland,10,80+,7,8.96
2021-10-22,Berlin,11,00-04,2,1.05
2021-10-22,Berlin,11,00+,195,5.32
2021-10-22,Berlin,11,05-14,5,1.51
2021-10-22,Berlin,11,15-34,24,2.53
2021-10-22,Berlin,11,35-59,42,3.29
2021-10-22,Berlin,11,60-79,73,10.51
2021-10-22,Berlin,11,80+,49,22.15
2021-10-22,Brandenburg,12,00-04,3,2.77
2021-10-22,Brandenburg,12,00+,110,4.35
2021-10-22,Brandenburg,12,05-14,1,0.43
2021-10-22,Brandenburg,12,15-34,11,2.52
2021-10-22,Brandenburg,12,35-59,28,3.08
2021-10-22,Brandenburg,12,60-79,35,5.47
2021-10-22,Brandenburg,12,80+,32,15.34
2021-10-22,Mecklenburg-Vorpommern,13,00-04,1,1.51
2021-10-22,Mecklenburg-Vorpommern,13,00+,56,3.48
2021-10-22,Mecklenburg-Vorpommern,13,05-14,1,0.71
2021-10-22,Mecklenburg-Vorpommern,13,15-34,3,1.01
2021-10-22,Mecklenburg-Vorpommern,13,35-59,14,2.53
2021-10-22,Mecklenburg-Vorpommern,13,60-79,20,4.75
2021-10-22,Mecklenburg-Vorpommern,13,80+,17,12.74
2021-10-22,Sachsen,14,00-04,1,0.55
2021-10-22,Sachsen,14,00+,260,6.41
2021-10-22,Sachsen,14,05-14,2,0.55
2021-10-22,Sachsen,14,15-34,16,2.03
2021-10-22,Sachsen,14,35-59,61,4.51
2021-10-22,Sachsen,14,60-79,76,7.52
2021-10-22,Sachsen,14,80+,104,28.73
2021-10-22,Sachsen-Anhalt,15,00-04,2,2.27
2021-10-22,Sachsen-Anhalt,15,00+,92,4.22
2021-10-22,Sachsen-Anhalt,15,05-14,2,1.09
2021-10-22,Sachsen-Anhalt,15,15-34,6,1.53
2021-10-22,Sachsen-Anhalt,15,35-59,16,2.16
2021-10-22,Sachsen-Anhalt,15,60-79,35,5.99
2021-10-22,Sachsen-Anhalt,15,80+,31,16.2
2021-10-22,Thüringen,16,00-04,3,3.42
2021-10-22,Thüringen,16,00+,240,11.32
2021-10-22,Thüringen,16,05-14,1,0.54
2021-10-22,Thüringen,16,15-34,15,3.87
2021-10-22,Thüringen,16,35-59,47,6.5
2021-10-22,Thüringen,16,60-79,84,15.02
2021-10-22,Thüringen,16,80+,90,50.23
